,word,lang,pairs_eng,pairs_cat,pairs_esp,pairs_ger,pairs_por,pairs_pol,pairs_ita,pairs_swe,pairs_fre,pairs_rus,diptongos
2652,pobre,3,0,1,0,0,0,0,0,0,0,0,0
2653,lote,3,0,0,0,0,0,0,0,0,0,0,0
2654,experimento,3,0,0,1,0,0,0,0,0,1,0,0
2655,abajo,3,0,0,0,0,0,0,0,0,0,0,0
2656,llave,3,0,1,1,0,0,0,1,1,0,0,0
2657,planchar,3,1,2,2,0,1,1,3,1,1,0,0
2658,único,3,0,0,0,0,0,0,0,0,0,0,0
2659,palo,3,0,0,0,0,0,0,0,0,0,0,0
2660,plano,3,0,0,0,0,0,0,1,0,0,0,0
2661,veinte,3,0,0,1,0,0,0,0,0,1,0,1
2662,piel,3,0,0,0,0,0,0,0,0,1,0,1
2663,sonreír,3,0,0,0,0,0,0,0,0,0,0,1
2664,pliegue,3,0,0,1,0,1,0,0,0,1,0,2
2665,agujero,3,0,0,1,0,1,0,0,0,0,0,0
2666,salto,3,0,0,0,0,0,0,0,0,0,0,0
2667,bebé,3,0,0,0,0,0,0,0,0,0,0,0
2668,ocho,3,1,0,1,0,0,1,2,1,1,0,0
2669,aldea,3,0,0,0,0,0,0,0,0,0,0,1
2670,reunir,3,0,0,0,0,0,0,0,0,0,0,1
2671,raíz,3,0,0,0,0,0,0,0,0,0,0,1
2672,comprar,3,0,2,1,0,0,0,0,0,0,0,0
2673,elevar,3,0,0,0,0,0,0,0,0,0,0,0
2674,resolver,3,0,0,0,0,0,0,0,0,1,0,0
2675,metal,3,0,0,0,0,0,0,0,0,0,0,0
2676,ya sea,3,0,0,0,0,0,0,0,0,0,0,1
2677,empujar,3,0,0,0,0,0,0,0,0,0,0,0
2678,siete,3,0,0,0,0,0,0,0,0,1,0,1
2679,párrafo,3,0,0,1,0,1,0,0,0,0,0,0
2680,tercera,3,0,1,0,0,0,0,0,0,0,0,0
2681,deberá,3,0,0,0,0,0,0,0,0,0,0,0
2682,retenida,3,0,0,0,0,0,1,0,0,0,0,0
2683,pelo,3,0,0,0,0,0,0,0,0,0,0,0
2684,describir,3,0,1,0,0,1,0,1,0,1,0,0
2685,cocinero,3,0,0,0,0,0,0,2,0,1,0,0
2686,piso,3,0,0,0,0,0,0,0,0,0,0,0
2687,o,3,0,0,0,0,0,0,0,0,0,0,0
2688,resultado,3,0,0,0,0,0,0,0,0,1,0,0
2689,quemar,3,1,0,1,1,1,0,1,0,0,0,1
2690,cerro,3,0,0,1,0,1,0,0,0,0,0,0
2691,seguro,3,0,0,1,0,1,0,0,0,0,0,0
2692,gato,3,0,0,0,0,0,0,0,0,0,0,0
2693,siglo,3,0,0,0,0,0,0,1,0,0,0,0
2694,considerar,3,0,0,0,0,0,1,0,0,0,0,0
2695,escribe,3,0,1,0,0,1,0,1,0,1,0,0
2696,ley,3,0,0,0,0,0,0,0,0,0,0,0
2697,un poco,3,0,0,0,0,0,0,0,0,0,0,0
2698,costa,3,1,0,0,1,0,0,0,1,0,0,0
2699,copiar,3,0,0,0,0,0,0,0,0,0,0,1
2700,frase,3,0,1,0,0,0,0,0,0,0,0,0
2701,silencioso,3,0,2,1,0,1,0,3,0,0,0,1
2702,alto,3,0,0,0,0,0,0,0,0,0,0,0
2703,arena,3,0,0,0,0,0,0,0,0,0,0,0
2704,suelo,3,0,0,0,0,0,0,0,0,0,0,1
2705,rodar,3,0,0,0,0,0,0,0,0,0,0,0
2706,la temperatura,3,0,0,0,0,0,0,1,0,0,0,0
2707,dedo,3,0,0,0,0,0,1,0,0,0,0,0
2708,industria,3,3,1,1,2,0,0,0,1,1,0,1
2709,valor,3,0,0,0,0,0,0,0,0,0,0,0
2710,lucha,3,1,0,1,0,0,1,2,1,1,0,0
2711,mentir,3,0,0,1,0,0,0,0,0,1,0,0
2712,derrotar,3,0,0,1,0,1,0,0,0,0,0,0
2713,excitar,3,0,0,0,0,0,0,1,0,0,0,0
2714,natural,3,0,0,0,0,0,0,0,0,0,0,0
2715,vista,3,1,0,0,1,0,0,0,1,0,0,0
2716,sentido,3,0,0,1,0,0,1,0,0,1,0,0
2717,silla,3,0,1,1,0,0,0,1,1,0,0,0
2718,peligro,3,0,0,0,0,0,0,0,0,0,0,0
2719,fruta,3,0,1,0,0,0,0,0,0,0,0,0
2720,rico,3,0,0,0,0,0,0,0,0,0,0,0
2721,grueso,3,0,0,0,0,0,0,0,0,1,0,1
2722,soldado,3,0,0,0,0,0,0,0,0,0,0,0
2723,proceso,3,0,2,1,0,0,0,0,0,1,0,0
2724,funcionar,3,0,2,1,0,1,0,3,0,0,0,1
2725,práctica,3,0,2,1,0,0,0,0,0,0,0,0
2726,separado,3,0,0,0,0,0,0,0,0,0,0,0
2727,difícil,3,0,0,0,0,0,1,1,0,0,0,0
2728,médico,3,0,0,0,0,0,1,0,0,0,0,0
2729,por favor,3,0,0,0,0,0,0,0,0,0,0,0
2730,proteger,3,0,2,1,0,0,0,0,0,0,0,0
2731,mediodía,3,0,0,0,0,0,2,2,0,0,0,2
2732,cultivo,3,0,0,0,0,0,0,0,0,0,0,0
2733,moderno,3,0,0,0,0,0,0,0,0,0,0,0
2734,elemento,3,0,0,1,0,0,0,0,0,1,0,0
2735,pegar,3,0,0,0,0,0,0,0,0,0,0,0
2736,alumno,3,0,0,0,0,0,0,0,0,0,0,0
2737,esquina,3,1,0,1,1,1,0,1,0,2,0,1
2738,fiesta,3,1,0,0,1,0,0,0,1,2,0,1
2739,suministro,3,3,0,0,2,0,0,0,1,1,0,0
2740,cuyo,3,0,0,0,0,0,0,0,0,0,0,0
2741,localizar,3,0,0,0,0,0,0,0,0,0,0,0
2742,anillo,3,0,1,1,0,0,0,0,1,0,0,0
2743,personaje,3,0,0,0,0,0,0,0,0,0,0,0
2744,insecto,3,0,0,0,0,0,0,0,0,1,0,0
2745,capturado,3,0,0,0,0,0,0,0,0,0,0,0
2746,período,3,0,0,0,0,0,0,0,0,0,0,1
2747,indicar,3,0,1,1,0,0,1,0,0,1,0,0
2748,radio,3,0,0,0,0,0,1,2,0,0,0,1
2749,habló,3,0,1,0,0,0,0,0,0,0,0,0
2750,átomo,3,0,0,0,0,0,0,0,0,0,0,0
2751,humano,3,0,0,0,0,0,0,0,0,0,0,0
2752,historia,3,1,0,0,1,0,0,0,1,0,0,1
2753,efecto,3,0,0,0,0,0,0,0,0,0,0,0
2754,eléctrico,3,2,0,0,0,0,0,0,0,0,0,0
2755,suponer,3,0,0,0,0,0,0,1,0,0,0,0
2756,hueso,3,0,0,0,0,0,0,0,0,1,0,1
2757,carril,3,0,0,1,0,1,0,0,0,0,0,0
2758,imaginar,3,0,0,0,0,0,0,0,0,1,0,0
2759,proveer,3,0,2,1,0,0,0,0,0,0,0,1
2760,aceptar,3,0,0,0,0,0,0,0,0,0,0,0
2761,de este modo,3,1,0,0,1,0,0,0,1,1,0,0
2762,amable,3,0,1,0,0,0,0,0,0,0,0,0
2763,mujer,3,0,0,0,0,0,0,0,0,0,0,0
2764,capitán,3,0,0,0,0,0,0,0,0,0,0,0
2765,adivinar,3,0,0,0,0,0,1,0,0,1,0,0
2766,necesario,3,0,0,0,0,0,0,3,0,1,0,1
2767,agudo,3,0,0,1,0,1,0,0,0,0,0,0
2768,ala,3,0,0,0,0,0,0,1,0,0,0,0
2769,crear,3,0,0,0,0,0,0,0,0,0,0,1
2770,vecino,3,0,0,0,0,0,0,1,0,1,0,0
2771,lavar,3,0,0,0,0,0,0,1,0,0,0,0
2772,murciélago,3,0,1,0,0,0,0,2,0,0,0,1
2773,bastante,3,1,0,1,1,0,0,0,1,0,0,0
2774,multitud,3,0,0,0,0,0,0,0,0,0,0,0
2775,maíz,3,0,0,0,0,0,0,0,0,0,0,1
2776,comparar,3,0,0,0,0,0,0,0,0,0,0,0
2777,poema,3,0,0,0,0,0,0,0,0,0,0,1
2778,cuerda,3,0,0,0,0,0,0,0,0,0,0,1
2779,campana,3,0,0,0,0,0,0,0,0,0,0,0
2780,depender,3,0,1,1,0,0,0,0,0,0,0,0
2781,carne,3,0,0,0,0,0,0,1,0,0,0,0
2782,frotar,3,0,1,0,0,0,0,0,0,0,0,0
2783,tubo,3,0,0,0,0,0,0,0,0,0,0,0
2784,famoso,3,0,0,0,0,0,0,0,0,0,0,0
2785,dólar,3,0,0,0,0,0,0,1,0,0,0,0
2786,corriente,3,0,0,2,0,1,0,0,0,2,0,1
2787,miedo,3,0,0,0,0,0,1,0,0,1,0,1
2788,visión,3,0,0,0,0,0,0,0,0,0,0,1
2789,delgada,3,0,0,0,0,0,0,0,0,0,0,0
2790,triángulo,3,3,0,1,1,1,0,0,1,0,0,1
2791,planeta,3,0,0,0,0,0,0,2,0,0,0,0
2792,apuro,3,0,0,0,0,0,0,0,0,0,0,0
2793,jefe,3,0,0,0,0,0,0,0,0,0,0,0
2794,colonia,3,0,0,0,0,0,0,0,0,0,0,1
2795,reloj,3,0,0,0,0,0,0,0,0,0,0,0
2796,mía,3,0,0,0,0,0,0,0,0,0,0,1
2797,corbata,3,0,0,0,0,0,0,0,0,0,0,0
2798,ingresar,3,1,0,0,1,0,0,0,1,2,0,0
2799,importante,3,0,0,1,0,0,0,0,0,0,0,0
2800,nuevo,3,0,0,0,0,0,0,0,0,0,0,1
2801,búsqueda,3,1,0,1,1,1,1,1,0,0,0,1
2802,enviar,3,0,0,0,0,0,0,0,0,0,0,1
2803,amarillo,3,0,1,1,0,0,0,0,1,0,0,0
2804,pistola,3,1,0,0,1,0,0,1,1,0,0,0
2805,permitir,3,0,0,0,0,1,0,0,0,0,0,0
2806,impresión,3,0,2,1,0,0,0,0,0,1,0,1
2807,muerto,3,0,0,0,0,0,0,0,0,0,0,1
2808,lugar,3,0,0,0,0,0,0,0,0,0,0,0
2809,desierto,3,0,0,0,0,0,0,0,0,2,0,1
2810,traje,3,2,0,0,0,0,0,0,0,0,0,0
2811,actual,3,0,0,0,0,0,0,0,0,0,0,1
2812,levantar,3,0,0,1,0,0,0,0,0,0,0,0
2813,rosa,3,0,0,0,0,0,0,0,0,0,0,0
2814,llegar,3,0,1,1,0,0,0,0,1,0,0,0
2815,maestro,3,3,0,0,2,0,0,0,1,1,0,1
2816,pista,3,1,0,0,1,0,0,0,1,0,0,0
2817,padre,3,0,0,0,0,0,0,0,0,0,0,0
2818,costa,3,1,0,0,1,0,0,0,1,0,0,0
2819,división,3,0,0,0,0,0,1,0,0,0,0,1
2820,sábana,3,0,0,0,0,0,0,0,0,0,0,0
2821,sustancia,3,1,2,1,1,1,0,1,1,0,0,1
2822,favor,3,0,0,0,0,0,0,0,0,0,0,0
2823,conectar,3,0,0,0,0,0,0,1,0,0,0,0
2824,correo,3,0,0,1,0,1,0,0,0,0,0,1
2825,gastar,3,1,0,0,1,0,0,0,1,0,0,0
2826,acorde,3,0,0,0,0,0,0,0,0,0,0,0
2827,grasa,3,0,0,0,0,0,0,0,0,0,0,0
2828,contento,3,0,0,1,0,0,0,0,0,1,0,0
2829,original,3,0,0,0,0,0,0,0,0,1,0,0
2830,cuota,3,0,0,0,0,0,0,0,0,0,0,1
2831,estación,3,1,0,0,1,0,0,1,1,1,0,1
2832,papá,3,0,0,0,0,0,0,0,0,0,0,0
2833,pan de molde,3,0,0,0,0,0,0,0,0,0,0,0
2834,cobrar,3,0,1,0,0,0,0,0,0,0,0,0
2835,correcto,3,0,0,1,0,1,0,0,0,0,0,0
2836,bar,3,0,0,0,0,0,0,0,0,0,0,0
2837,oferta,3,0,0,0,0,0,0,0,0,0,0,0
2838,segmento,3,0,0,1,0,0,0,0,0,1,0,0
2839,esclavo,3,0,1,0,0,1,0,3,0,1,0,0
2840,pato,3,0,0,0,0,0,0,0,0,0,0,0
2841,instante,3,1,0,1,1,0,0,0,1,1,0,0
2842,mercado,3,0,1,0,0,0,0,0,0,0,0,0
2843,la licenciatura,3,0,2,1,0,1,0,2,0,0,0,1
2844,poblar,3,0,1,0,0,0,0,1,0,0,0,0
2845,polluelo,3,0,1,1,0,0,0,0,1,0,0,1
2846,estimado,3,1,0,0,1,0,0,0,1,1,0,0
2847,enemigo,3,0,0,0,0,0,0,1,0,0,0,0
2848,respuesta,3,1,0,0,2,0,0,0,1,1,0,1
2849,beber,3,0,0,0,0,0,0,0,0,0,0,0
2850,ocurrir,3,0,0,1,0,1,0,0,0,0,0,0
2851,apoyo,3,0,0,0,0,0,0,0,0,0,0,0
2852,discurso,3,0,1,0,0,1,1,1,0,0,0,0
2853,naturaleza,3,0,0,0,0,0,0,0,0,0,0,0
2854,rango,3,1,0,0,1,0,0,0,1,0,0,0
2855,vapor,3,0,0,0,0,0,0,0,0,0,0,0
2856,movimiento,3,0,0,1,0,0,0,0,0,2,0,1
2857,sendero,3,0,1,1,0,0,0,0,0,0,0,0
2858,líquido,3,1,0,1,1,1,1,1,0,0,0,1
2859,iniciar sesión,3,0,0,0,0,0,0,1,0,2,0,2
2860,quiso decir,3,1,0,1,1,1,0,2,0,0,0,1
2861,cociente,3,0,0,1,0,0,0,1,0,2,0,1
2862,dientes,3,0,0,1,0,0,1,0,0,3,0,1
2863,caparazón,3,0,0,0,0,0,0,0,0,0,0,0
2864,cuello,3,0,1,1,0,0,0,0,1,0,0,1
2865,oxígeno,3,0,0,0,0,0,0,0,0,0,0,0
2866,azúcar,3,0,0,0,0,0,0,0,0,0,0,0
2867,muerte,3,0,0,0,0,0,0,0,0,0,0,1
2868,bonita,3,0,0,0,0,0,0,0,0,0,0,0
2869,habilidad,3,0,0,0,0,0,1,0,0,0,0,0
2870,mujeres,3,0,0,0,0,0,0,0,0,1,0,0
2871,temporada,3,0,0,0,0,0,0,0,0,0,0,0
2872,solución,3,0,0,0,0,0,0,1,0,0,0,1
2873,imán,3,0,0,0,0,0,0,0,0,0,0,0
2874,plata,3,0,0,0,0,0,0,1,0,0,0,0
2875,gracias,3,0,0,0,0,0,0,1,0,0,0,1
2876,rama,3,0,0,0,0,0,0,0,0,0,0,0
2877,juego,3,0,0,0,0,0,0,0,0,0,0,1
2878,sufijo,3,0,0,0,0,0,0,0,0,0,0,0
2879,especialmente,3,0,0,1,1,1,0,1,0,2,0,1
2880,higo,3,0,0,0,0,0,0,0,0,0,0,0
2881,atemorizado,3,0,0,0,0,0,0,0,0,0,0,0
2882,enorme,3,0,0,0,0,1,0,0,0,0,0,0
2883,hermana,3,0,0,0,0,1,0,0,0,0,0,0
2884,acero,3,0,0,0,0,0,0,0,0,0,0,0
2885,conversar,3,0,0,0,0,0,0,0,0,0,0,0
2886,delantero,3,0,0,1,0,0,0,1,0,0,0,0
2887,similar,3,0,0,0,0,0,0,1,0,0,0,0
2888,guía,3,0,0,1,0,1,0,0,0,0,0,2
2889,experiencia,3,0,2,1,0,1,0,1,0,1,0,2
2890,puntaje,3,0,0,1,0,0,0,0,0,0,0,0
2891,manzana,3,0,0,0,0,0,0,0,0,0,0,0
2892,comprado,3,0,2,1,0,0,0,0,0,0,0,0
2893,dirigió,3,0,0,0,0,0,1,0,0,0,0,1
2894,tono,3,0,0,0,0,0,0,0,0,0,0,0
2895,saco,3,0,0,0,0,0,0,0,0,0,0,0
2896,masa,3,0,0,0,0,0,0,0,0,0,0,0
2897,tarjeta,3,0,0,0,0,0,0,0,0,0,0,0
2898,banda,3,0,1,1,0,0,0,0,0,0,0,0
2899,soga,3,0,0,0,0,0,0,0,0,0,0,0
2900,deslizar,3,0,0,0,0,0,0,0,0,1,0,0
2901,victoria,3,0,0,0,0,0,0,0,0,0,0,1
2902,sueño,3,0,0,0,0,0,0,0,0,0,0,1
2903,tardecita,3,0,0,0,0,0,0,1,0,0,0,0
2904,condición,3,0,1,1,0,0,1,1,0,0,0,1
2905,alimento,3,0,0,1,0,0,0,0,0,1,0,0
2906,herramienta,3,0,0,2,0,1,0,0,0,2,0,1
2907,básico,3,0,0,0,0,0,0,0,0,0,0,0
2908,oler,3,0,0,0,0,0,0,0,0,0,0,0
2909,valle,3,0,1,1,0,0,0,0,1,0,0,0
2910,ni,3,0,0,0,0,0,0,0,0,0,0,0
2911,doble,3,0,1,0,0,0,0,0,0,0,0,0
2912,asiento,3,0,0,1,0,0,0,0,0,2,0,1
2913,seguir,3,0,0,1,0,1,0,0,0,0,0,1
2914,bloquear,3,1,1,1,1,1,0,1,0,0,0,2
2915,cuadro,3,0,0,0,0,0,0,0,0,0,0,1
2916,sombrero,3,0,1,1,0,0,0,0,0,0,0,0
2917,vender,3,0,1,1,0,0,0,0,0,0,0,0
2918,éxito,3,0,0,0,0,0,0,0,0,0,0,0
2919,empresa,3,0,2,1,0,0,0,0,0,1,0,0
2920,sustraer,3,3,0,0,2,0,0,0,1,0,0,1
2921,evento,3,0,0,1,0,0,0,0,0,1,0,0
2922,especial,3,0,0,0,1,0,0,1,0,1,0,1
2923,acuerdo,3,0,0,0,0,0,0,0,0,0,0,1
2924,nadar,3,0,0,0,0,0,0,0,0,0,0,0
2925,término,3,0,0,0,0,1,0,0,0,1,0,0
2926,opuesto,3,1,0,0,1,0,0,0,1,1,0,1
2927,esposa,3,0,0,0,1,0,0,0,0,1,0,0
2928,zapato,3,0,0,0,0,0,0,0,0,0,0,0
2929,hombro,3,0,1,1,0,0,0,0,0,0,0,0
2930,untado,3,0,0,1,0,0,0,0,0,0,0,0
2931,arreglar,3,0,0,1,0,1,0,2,0,0,0,0
2932,acampar,3,0,0,0,0,0,0,0,0,0,0,0
2933,inventar,3,0,0,1,0,0,0,0,0,2,0,0
2934,algodón,3,0,0,0,0,0,0,0,0,0,0,0
2935,nacido,3,0,0,0,0,0,1,1,1,0,0,0
2936,determinar,3,0,0,0,0,1,0,0,0,1,0,0
2937,cuarto de galón,3,0,0,0,0,0,0,0,0,0,0,1
2938,nueve,3,0,0,0,0,0,0,0,0,0,0,1
2939,camión,3,0,0,0,0,0,0,0,0,0,0,1
2940,ruido,3,0,0,0,0,0,1,0,0,0,0,1
2941,nivel,3,0,0,0,0,0,0,0,0,0,0,0
2942,oportunidad,3,0,0,0,0,0,1,0,0,0,0,0
2943,recolectar,3,0,0,0,0,0,0,0,0,0,0,0
2944,tienda,3,0,1,1,0,0,0,0,0,1,0,1
2945,tramo,3,2,0,0,0,0,0,0,0,0,0,0
2946,lanzar,3,0,0,0,0,0,0,1,0,0,0,0
2947,brillar,3,0,2,1,0,0,0,1,1,0,0,0
2948,propiedad,3,0,2,1,0,0,1,0,0,1,0,1
2949,columna,3,0,0,0,0,0,0,0,0,0,0,0
2950,molécula,3,0,0,0,0,0,0,1,0,0,0,0
2951,seleccione,3,0,0,0,0,0,0,4,0,0,0,1
2952,equivocado,3,1,0,1,1,1,0,1,0,0,0,1
2953,gris,3,0,0,0,0,0,0,0,0,0,0,0
2954,repetir,3,0,0,0,0,0,0,0,0,0,0,0
2955,requerir,3,1,0,1,1,1,0,1,0,0,0,1
2956,amplio,3,0,0,0,0,0,0,2,0,0,0,1
2957,preparar,3,0,2,1,0,0,0,0,0,0,0,0
2958,sal,3,0,0,0,0,0,0,0,0,0,0,0
2959,nariz,3,0,0,0,0,0,0,0,0,0,0,0
2960,plural,3,0,0,0,0,0,0,0,0,0,0,0
2961,enfado,3,0,0,0,0,0,0,0,0,0,0,0
2962,reclamar,3,0,0,0,0,0,0,1,0,0,0,0
2963,continente,3,0,0,1,0,0,0,1,0,2,0,0
2964,wie,0,0,0,0,0,0,0,0,0,1,0,1
2965,seine,0,0,0,0,0,0,0,1,0,1,0,1
2966,das,0,0,0,0,0,0,0,0,0,0,0,0
2967,er,0,0,0,0,0,0,0,0,0,0,0,0
2968,war,0,0,0,0,0,0,0,0,0,0,0,0
2969,zum,0,0,0,0,0,0,0,0,0,0,0,0
2970,an,0,0,0,0,0,0,0,0,0,0,0,0
2971,sind,0,0,1,1,0,0,0,0,0,1,0,0
2972,mit,0,0,0,0,0,0,0,0,0,0,0,0
2973,sie,0,0,0,0,0,0,0,0,0,1,0,1
2974,sein,0,0,0,0,0,0,0,0,0,1,0,1
2975,bei,0,0,0,0,0,0,0,0,0,0,0,1
2976,eines,0,0,0,0,0,0,0,1,0,2,0,1
2977,haben,0,0,0,0,0,0,0,0,0,0,0,0
2978,dies,0,0,0,0,0,0,1,0,0,2,0,1
2979,aus,0,0,0,0,0,0,0,0,0,0,0,1
2980,durch,0,1,1,1,0,0,1,2,1,1,0,0
2981,heiß,0,0,0,0,0,0,0,0,0,0,0,1
2982,wort,0,0,0,0,0,0,0,0,0,0,0,0
2983,aber,0,0,0,0,0,0,0,0,0,0,0,0
2984,was,0,0,0,0,0,0,0,0,0,0,0,0
2985,etwas,0,0,0,0,0,0,0,0,0,0,0,0
2986,ist,0,1,0,0,1,0,0,0,1,0,0,0
2987,es,0,0,0,0,0,0,0,0,0,1,0,0
2988,sie,0,0,0,0,0,0,0,0,0,1,0,1
2989,oder,0,0,0,0,0,0,0,0,0,0,0,0
2990,hatte,0,0,0,0,0,0,0,0,1,0,0,0
2991,das,0,0,0,0,0,0,0,0,0,0,0,0
2992,von,0,0,0,0,0,0,0,0,0,0,0,0
2993,zu,0,0,0,0,0,0,0,0,0,0,0,0
2994,und,0,0,1,1,0,0,0,0,0,0,0,0
2995,a,0,0,0,0,0,0,0,0,0,0,0,0
2996,in,0,0,0,0,0,0,0,0,0,1,0,0
2997,wir,0,0,0,0,0,0,0,0,0,0,0,0
2998,kann,0,0,0,0,0,0,0,0,0,0,0,0
2999,aus,0,0,0,0,0,0,0,0,0,0,0,1
3000,sonstiges,0,1,0,0,1,0,0,0,1,1,0,0
3001,war,0,0,0,0,0,0,0,0,0,0,0,0
3002,die,0,0,0,0,0,0,1,0,0,1,0,1
3003,tun,0,0,0,0,0,0,0,0,0,0,0,0
3004,ihr,0,0,0,0,0,0,0,0,0,0,0,0
3005,zeit,0,0,0,0,0,0,0,0,0,0,0,1
3006,wenn,0,0,0,0,0,0,0,0,0,0,0,0
3007,wille,0,0,1,1,0,0,0,0,1,0,0,0
3008,wie,0,0,0,0,0,0,0,0,0,1,0,1
3009,sagte,0,0,0,0,0,0,0,0,0,0,0,0
3010,ein,0,0,0,0,0,0,0,0,0,1,0,1
3011,jeder,0,0,0,0,0,0,1,0,0,0,0,0
3012,erzählen,0,0,0,0,0,0,1,0,0,0,0,0
3013,tut,0,0,0,0,0,0,0,0,0,0,0,0
3014,einstellen,0,1,1,1,1,0,0,0,2,1,0,1
3015,drei,0,0,0,0,0,0,0,0,0,0,0,1
3016,wollen,0,0,1,1,0,0,0,0,1,0,0,0
3017,luft,0,0,0,0,0,0,0,0,0,0,0,0
3018,gut,0,0,0,1,0,1,0,0,0,0,0,0
3019,auch,0,1,0,1,0,0,1,2,1,1,0,1
3020,abspielen,0,0,0,0,1,0,0,0,0,1,0,1
3021,klein,0,0,0,0,0,0,0,0,0,1,0,1
3022,ende,0,0,1,1,0,0,0,0,0,0,0,0
3023,stellen,0,1,1,1,1,0,0,0,2,0,0,0
3024,heimat,0,0,0,0,0,0,0,0,0,0,0,1
3025,lesen,0,0,0,0,0,0,0,0,0,1,0,0
3026,hand,0,0,1,1,0,0,0,0,0,0,0,0
3027,hafen,0,0,0,0,0,0,0,0,0,0,0,0
3028,groß,0,0,0,0,0,0,0,0,0,0,0,0
3029,fluch,0,1,0,1,0,0,1,2,1,1,0,0
3030,hinzufügen,0,0,0,0,0,0,0,0,0,1,0,0
3031,land,0,0,1,1,0,0,0,1,0,0,0,0
3032,hier,0,0,0,0,0,0,0,0,0,1,0,1
3033,muss,0,0,0,0,1,0,0,0,0,0,0,0
3034,groß,0,0,0,0,0,0,0,0,0,0,0,0
3035,hoch,0,1,0,1,0,0,1,2,1,1,0,0
3036,eine solche,0,1,0,1,0,0,1,3,1,3,0,1
3037,folgen,0,0,0,0,0,0,0,0,0,0,0,0
3038,handlung,0,1,1,1,1,0,0,0,1,0,0,0
3039,fragen,0,0,1,0,0,0,0,0,0,0,0,0
3040,männer,0,0,0,0,0,0,0,1,0,0,0,0
3041,rückgeld,0,1,0,0,1,0,0,0,1,0,0,0
3042,hell,0,0,1,1,0,0,0,0,1,0,0,0
3043,nett,0,0,0,0,0,0,0,1,1,0,0,0
3044,aus,0,0,0,0,0,0,0,0,0,0,0,1
3045,brauchen,0,1,1,1,0,0,1,2,1,2,0,1
3046,haus,0,0,0,0,0,0,0,0,0,0,0,1
3047,bild,0,0,0,0,0,0,0,0,0,0,0,0
3048,versuchen,0,1,0,1,0,0,1,2,1,2,0,0
3049,uns,0,0,0,0,0,0,0,0,0,0,0,0
3050,wieder,0,0,0,0,0,0,1,0,0,1,0,1
3051,tier,0,0,0,0,0,0,0,0,0,1,0,1
3052,punkt,0,0,0,0,0,0,0,0,0,0,0,0
3053,mutter,0,0,0,0,0,0,0,0,1,0,0,0
3054,welt,0,0,0,0,0,0,0,0,0,0,0,0
3055,nahe,0,0,0,0,0,0,0,0,0,0,0,0
3056,bauen,0,0,0,0,0,0,0,0,0,0,0,2
3057,selbst,0,1,0,0,1,0,0,0,1,0,0,0
3058,erde,0,0,0,0,0,0,0,0,0,0,0,0
3059,vater,0,0,0,0,0,0,0,0,0,0,0,0
3060,irgendein,0,0,1,1,0,0,0,0,0,1,0,1
3061,neu,0,0,0,0,0,0,0,1,0,0,0,1
3062,arbeit,0,0,0,0,0,0,0,0,0,0,0,1
3063,teil,0,0,0,0,0,0,0,0,0,0,0,1
3064,nehmen,0,0,0,0,0,0,0,1,0,0,0,0
3065,erhalten,0,0,0,0,0,0,0,0,0,0,0,0
3066,platz,0,0,0,0,1,0,0,1,0,0,0,0
3067,gemacht,0,1,0,1,0,0,1,2,1,1,0,0
3068,live,0,0,0,0,0,0,0,0,0,0,0,0
3069,wo,0,0,0,0,0,0,0,0,0,0,0,0
3070,nach,0,1,0,1,0,0,1,2,1,1,0,0
3071,der rücken,0,1,0,0,1,0,0,0,1,0,0,0
3072,wenig,0,0,0,0,0,0,0,0,0,0,0,0
3073,nur,0,0,0,0,0,0,0,0,0,0,0,0
3074,runden,0,0,1,1,0,0,0,0,0,0,0,0
3075,mann,0,0,0,0,0,0,0,0,0,0,0,0
3076,jahr,0,0,0,0,0,0,0,0,0,0,0,0
3077,kam,0,0,0,0,0,0,0,0,0,0,0,0
3078,show,0,1,0,0,0,0,0,0,0,0,0,0
3079,jeder,0,0,0,0,0,0,1,0,0,0,0,0
3080,gut,0,0,0,1,0,1,0,0,0,0,0,0
3081,mich,0,1,0,1,0,0,1,2,1,1,0,0
3082,geben,0,0,0,0,0,0,0,0,0,0,0,0
3083,unser,0,0,0,0,0,0,0,0,0,0,0,0
3084,unter,0,0,0,1,0,0,0,0,0,0,0,0
3085,name,0,0,0,0,0,0,0,0,0,0,0,0
3086,sehr,0,0,0,0,0,0,0,0,0,0,0,0
3087,durch,0,1,1,1,0,0,1,2,1,1,0,0
3088,nur,0,0,0,0,0,0,0,0,0,0,0,0
3089,bilden,0,0,0,0,0,0,0,0,0,0,0,0
3090,satz,0,0,0,0,1,0,0,0,0,0,0,0
3091,großartig,0,0,0,0,0,0,0,0,0,0,0,0
3092,denken,0,0,0,0,0,0,0,0,0,0,0,0
3093,sagen,0,0,0,0,0,0,0,0,0,0,0,0
3094,hilfe,0,0,0,0,0,0,0,0,0,0,0,0
3095,niedrig,0,0,0,0,0,0,1,0,0,1,0,1
3096,linie,0,0,0,0,0,0,0,0,0,2,0,1
3097,abweichen,0,1,0,1,0,0,1,2,1,2,0,1
3098,weil,0,0,0,0,0,0,0,0,0,0,0,1
3099,viel,0,0,0,0,0,0,0,0,0,1,0,1
3100,bedeuten,0,0,0,0,0,0,1,0,0,0,0,1
3101,vor,0,0,0,0,0,0,0,0,0,0,0,0
3102,bewegung,0,1,0,1,1,1,0,0,1,0,0,0
