,word,lang,pairs_eng,pairs_cat,pairs_esp,pairs_ger,pairs_por,pairs_pol,pairs_ita,pairs_swe,pairs_fre,pairs_rus,diptongos,pre_eng,pre_esp,pre_cat,pre_ita,pre_fra,pre_por,pre_ale,pre_sue,pre_pol,pre_rus,suf_eng,suf_esp,suf_cat,suf_ita,suf_fra,suf_por,suf_ale,suf_sue,suf_pol,suf_rus,en_zipf,de_zipf,ca_zipf,es_zipf,fr_zipf,it_zipf,pl_zipf,pt_zipf,ru_zipf,sv_zipf
836,lift,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,3.46,2.3,2.49,2.83,2.7,2.7,2.84,2.52,3.22
837,rose,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.82,4.35,3.8,3.99,4.72,4.43,4.17,4.27,3.15,4.15
838,arrive,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,4.38,2.16,1.68,1.86,5.34,2.37,1.7,1.96,1.77,1.78
839,master,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,4.93,4.35,3.87,4.04,4.24,4.32,3.89,4.08,3.46,4.05
840,track,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.02,3.92,3.27,3.44,3.35,3.47,3.24,3.59,2.94,3.53
841,parent,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57,2.65,3.77,2.37,4.26,2.66,2.47,2.17,2.54,2.46
842,shore,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,4.33,3.03,2.21,3.16,3.19,3.4,3.29,3.27,2.21,3.41
843,division,1,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4.86,3.95,2.49,3.7,4.62,3.17,3.24,3.31,2.86,4.32
844,sheet,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,2.8,2.08,2.41,2.66,2.7,2.3,2.33,2.15,2.59
845,substance,1,1,2,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4.23,2.43,1.37,1.84,4.1,2.03,1.57,1.64,1.84,1.95
846,favor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.58,2.53,5.37,5.48,2.43,3.13,2.77,5.44,2.07,2.78
847,connect,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.38,3.06,2.22,2.84,2.97,2.93,2.99,3.2,2.86,2.53
848,post,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.43,4.89,4.68,4.97,4.63,5.26,4.95,4.89,4.1,4.77
849,spend,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97,2.34,1.72,2.02,2.23,2.16,2.36,2.41,1.87,2.42
850,chord,1,1,0,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65,2.16,1.45,1.79,1.79,2.27,1.98,2.48,2.06,2.07
851,fat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85,3.52,3.01,3.26,3.48,3.49,3.38,3.43,2.68,3.92
852,glad,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,2.62,1.58,2.37,2.58,2.31,2.37,2.76,2.33,5.28
853,original,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,5.16,4.63,4.91,4.95,4.55,3.36,3.52,5.13,3.33,3.99
854,share,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,5.2,3.36,3.2,3.29,2.94,3.86,2.86,3.61,2.74,3.09
855,station,1,1,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5.01,4.47,3.49,3.27,4.63,3.64,3.43,3.55,2.94,4.26
856,dad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95,3.82,2.64,3.43,2.93,3.13,2.85,3.16,2.52,3.07
857,bread,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,2.87,2.11,2.71,2.66,2.73,2.73,2.73,2.4,2.69
858,charge,1,1,0,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.02,3.2,2.24,2.67,5.02,2.96,2.8,3.41,2.44,2.7
859,proper,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,4.72,2.77,5.02,2.18,2.24,2.24,2.62,2.43,2.07,2.77
860,bar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,4.94,4.55,4.7,4.53,4.64,4.84,4.23,4.65,3.29,4.72
861,offer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,5.05,2.59,1.76,2.34,2.44,2.69,2.48,2.57,2.44,4.65
862,segment,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.26,3.75,3.65,1.6,3.89,1.72,3.38,2.23,1.3,3.36
863,slave,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.31,3.24,1.72,2.45,3.42,3.17,2.6,2.82,2.2,2.77
864,duck,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21,3.48,2.98,3.02,3.15,3.12,3.25,3.27,2.62,3.42
865,instant,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.34,3.56,4.15,2.73,4.97,3.03,2.93,2.97,2.61,3.01
866,market,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,3.65,3.24,3.48,3.52,3.68,3.82,3.65,3.28,3.58
867,degree,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.94,2.85,2.26,2.51,2.4,2.75,2.11,2.63,2.04,2.56
868,populate,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869,chick,1,2,0,1,1,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08,3.1,2.06,2.76,2.89,2.9,2.78,3.08,2.31,3.17
870,dear,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,4.77,3.16,2.56,2.92,2.91,3.29,3.1,3.37,2.99,3.23
871,enemy,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4.7,2.82,2.01,2.51,2.67,2.67,2.81,3.03,2.85,2.94
872,reply,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4.5,3.18,2.22,2.64,2.59,2.66,2.57,2.92,2.31,2.72
873,drink,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,3.62,2.17,2.7,2.86,3.79,3.37,3.54,2.68,3.95
874,occur,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47,1.81,1.13,1.26,1.37,1.39,0.0,1.71,1.09,1.3
875,support,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.53,4.22,3.29,3.24,4.32,3.5,3.75,3.28,2.84,4.07
876,speech,1,1,0,1,1,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85,3.26,2.81,2.93,3.05,3.27,3.2,2.97,2.35,3.15
877,nature,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,4.98,3.71,3.38,3.28,5.06,3.69,3.48,3.65,3.62,3.48
878,range,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.12,3.7,2.52,2.96,3.89,3.71,3.31,3.32,3.4,3.42
879,steam,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.52,3.83,3.03,3.4,3.72,3.25,3.48,3.42,3.42,3.57
880,motion,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4.59,3.5,3.46,3.17,3.98,3.37,3.41,3.19,2.99,4.17
881,path,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.71,3.17,2.66,2.97,2.99,3.14,2.97,3.21,2.67,2.87
882,liquid,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39,3.29,2.55,2.8,2.76,2.84,2.96,2.85,2.76,2.7
883,log,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37,3.64,2.58,3.13,3.27,3.52,2.96,3.46,2.53,3.83
884,meant,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.94,2.31,1.47,2.13,2.18,2.21,2.3,2.47,2.28,2.51
885,quotient,1,1,0,2,1,1,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95,2.66,0.0,0.0,3.29,1.07,0.0,0.0,0.0,1.06
886,teeth,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58,2.32,1.74,2.43,2.23,2.56,2.15,2.71,2.12,2.13
887,shell,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39,3.54,2.62,3.49,3.4,3.56,3.2,3.45,3.38,3.36
888,neck,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63,2.91,1.96,2.52,2.61,2.68,2.78,2.83,2.1,2.96
889,oxygen,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.25,2.64,1.5,2.03,2.4,2.42,2.56,2.48,2.36,2.38
890,sugar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,4.68,3.36,3.05,3.41,3.41,3.4,3.6,3.74,2.71,3.56
891,death,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,3.75,3.13,3.58,3.58,3.7,3.98,4.01,3.27,3.73
892,pretty,1,0,2,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5.38,3.51,2.36,3.28,3.36,3.44,3.61,3.74,3.15,3.64
893,skill,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42,3.26,1.62,2.43,2.84,2.98,2.67,2.82,1.99,2.8
894,women,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.57,3.59,3.78,3.5,3.39,3.8,3.81,3.79,3.07,3.76
895,season,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48,3.72,2.83,3.19,3.1,3.9,3.14,3.7,3.13,3.42
896,solution,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4.84,3.09,2.37,2.53,4.97,2.74,2.67,3.01,2.67,2.8
897,magnet,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73,3.41,2.33,2.44,2.42,2.53,2.45,2.5,2.24,3.24
898,silver,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,4.81,3.77,3.42,3.59,3.67,3.81,3.81,3.69,3.28,4.49
899,thank,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48,3.28,2.7,3.09,3.09,3.18,3.51,3.49,3.08,3.38
900,branch,1,1,3,2,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58,2.94,2.68,2.79,2.8,3.08,2.71,3.16,2.15,3.18
901,match,1,1,0,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13,4.07,3.04,3.39,5.25,4.26,3.25,3.59,2.78,4.88
902,suffix,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05,3.01,0.0,0.0,0.0,0.0,1.32,0.0,0.0,2.44
903,especially,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5.21,2.63,1.86,2.15,2.23,2.12,2.26,2.39,2.02,2.27
904,fig,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.1,3.2,3.07,3.17,3.44,3.49,2.74,3.09,2.5,2.7
905,afraid,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,2.58,1.55,2.3,2.4,2.36,2.76,2.94,2.61,2.41
906,huge,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.06,2.78,2.06,2.37,2.4,2.22,2.33,2.48,2.23,2.77
907,sister,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,4.95,3.1,2.9,2.98,2.97,3.08,2.88,3.48,2.84,3.36
908,steel,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.71,3.37,3.12,3.17,3.26,3.31,3.41,3.26,3.18,3.42
909,discuss,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.66,1.96,1.1,1.85,1.97,1.91,1.74,2.08,1.87,2.07
910,forward,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12,3.22,2.36,2.93,2.93,3.14,2.93,3.15,2.61,3.59
911,similar,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,5.21,2.6,4.59,4.84,2.29,2.27,2.08,4.37,1.76,2.3
912,guide,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.75,3.83,2.71,3.21,4.5,4.17,3.51,3.69,2.93,4.01
913,experience,1,0,2,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.27,3.54,3.17,3.19,3.57,3.43,3.24,3.63,2.82,3.32
914,score,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,4.83,3.48,2.41,3.0,4.51,3.12,3.02,3.06,2.35,3.4
915,apple,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.76,4.54,4.22,4.25,4.48,4.48,4.34,4.29,4.55,4.28
916,bought,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91,2.07,1.49,1.86,2.01,1.99,1.94,2.22,2.13,1.95
917,led,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11,4.06,3.56,3.66,3.79,3.76,3.72,3.75,3.43,4.4
918,pitch,1,1,0,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43,3.19,3.07,2.78,3.18,2.89,2.81,2.86,2.02,3.09
919,coat,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36,2.53,2.5,2.62,2.84,2.66,2.46,2.83,2.31,2.44
920,mass,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.87,4.49,2.99,3.53,3.46,4.03,3.76,3.59,3.26,3.64
921,card,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.04,3.72,3.12,3.49,3.37,4.12,3.12,3.69,3.36,3.39
922,band,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92,5.06,4.01,3.42,3.61,4.65,3.85,4.1,3.37,4.73
923,rope,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.06,2.69,2.39,2.26,2.47,2.24,2.64,2.39,2.5,2.43
924,slip,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28,3.35,1.85,2.61,3.66,3.31,2.82,2.69,2.15,2.92
925,win,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.39,3.99,3.01,3.53,3.5,3.63,4.21,3.57,3.03,4.05
926,dream,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.91,3.69,3.69,3.63,3.6,3.84,3.85,3.86,3.52,3.73
927,evening,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4.86,2.89,2.61,2.77,2.71,2.6,2.69,3.24,3.09,3.0
928,condition,1,0,1,1,0,0,1,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4.86,2.83,2.3,2.5,4.65,2.62,2.4,2.65,2.31,2.51
929,feed,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67,3.6,2.8,3.31,3.09,3.63,2.74,3.79,2.38,3.3
930,tool,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56,3.81,2.45,2.91,2.81,3.56,2.85,3.1,2.71,2.79
931,basic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89,3.63,2.73,3.24,3.27,3.66,3.56,3.64,3.04,3.73
932,smell,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49,2.29,1.58,2.23,2.09,2.24,2.17,2.59,2.09,2.41
933,valley,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4.72,3.86,3.62,3.71,3.78,3.81,3.61,3.82,2.76,3.82
934,nor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.78,3.25,2.8,3.19,3.14,3.07,3.23,3.03,2.35,3.26
935,double,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.01,3.87,2.68,3.11,4.99,3.47,3.59,3.4,3.06,3.6
936,seat,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82,3.59,3.6,3.25,3.02,3.17,3.04,2.98,3.1,3.13
937,continue,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.08,2.61,3.77,3.01,4.98,4.08,2.0,4.62,2.21,2.64
938,block,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88,4.3,3.36,3.45,3.5,3.43,3.45,3.7,3.13,4.1
939,chart,1,1,0,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47,3.28,1.95,2.87,2.56,2.98,2.9,3.19,2.4,2.68
940,hat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.53,6.6,3.36,3.42,3.16,3.28,3.58,3.4,2.81,4.62
941,sell,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.98,3.21,2.06,2.45,2.63,2.63,2.49,2.86,2.36,2.76
942,success,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.06,2.93,2.31,2.49,2.96,2.78,2.45,2.86,2.4,3.02
943,company,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5.6,3.86,4.86,3.78,3.67,3.87,3.95,3.79,3.55,3.79
944,subtract,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
945,event,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18,4.34,3.58,2.81,3.53,3.28,3.52,3.34,3.11,4.16
946,particular,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,5.0,2.72,4.75,4.93,2.39,2.52,2.25,4.84,1.88,2.23
947,deal,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,5.32,4.39,2.78,3.12,3.83,3.28,3.45,3.3,2.71,4.11
948,swim,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21,2.67,2.61,2.27,2.39,2.36,2.48,2.44,2.22,2.73
949,term,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23,3.28,2.88,2.82,3.03,2.96,2.94,2.95,2.29,3.85
950,opposite,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.62,2.24,1.32,1.63,2.12,1.89,2.12,2.24,1.56,2.02
951,wife,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.23,3.12,2.16,2.87,2.88,2.97,2.76,3.33,2.74,2.95
952,shoe,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.24,2.52,1.77,2.62,2.51,2.42,2.35,2.46,1.96,2.47
953,shoulder,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,4.5,2.5,1.54,2.24,2.14,2.29,2.33,2.45,1.98,2.62
954,spread,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81,2.96,1.66,2.62,2.66,3.62,2.76,3.04,2.11,2.89
955,arrange,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,1.42,0.0,1.19,3.95,1.29,1.18,1.77,1.47,0.0
956,camp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79,4.13,5.39,3.77,4.84,3.87,3.84,3.75,2.83,3.88
957,invent,1,0,0,1,0,0,0,0,0,2,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.57,1.85,3.74,1.88,1.94,1.37,1.14,1.91,0.0,0.0
958,cotton,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,3.3,3.07,3.06,3.14,3.23,3.12,3.31,2.45,3.22
959,born,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09,3.6,3.81,3.12,3.17,3.21,3.5,3.57,2.89,3.28
960,determine,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.63,1.88,1.6,3.44,2.28,1.58,1.37,3.13,1.54,1.72
961,quart,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01,2.59,4.81,2.44,4.47,2.49,1.2,2.24,1.49,2.08
